#TYPE Deserialized.Selected.System.Diagnostics.Eventing.Reader.EventLogRecord
"Message","SubjectUserSid","SubjectUserName","SubjectDomainName","SubjectLogonId","NewProcessId","NewProcessName","TokenElevationType","ProcessId","Id","Version","Qualifiers","Level","Task","Opcode","Keywords","RecordId","ProviderName","ProviderId","LogName","ThreadId","MachineName","UserId","TimeCreated","ActivityId","RelatedActivityId","ContainerLog","MatchedQueryIds","Bookmark","LevelDisplayName","OpcodeDisplayName","TaskDisplayName","KeywordsDisplayNames","Properties","PSComputerName","RunspaceId","PSShowComputerName"
"A new process has been created.

Subject:
	Security ID:		S-1-5-18
	Account Name:		HOME-WIN7-1$
	Account Domain:		HOME
	Logon ID:		0x3e7

Process Information:
	New Process ID:		0x944
	New Process Name:	C:\Windows\System32\taskhost.exe
	Token Elevation Type:	TokenElevationTypeDefault (1)
	Creator Process ID:	0x1dc

Token Elevation Type indicates the type of token that was assigned to the new process in accordance with User Account Control policy.

Type 1 is a full token with no privileges removed or groups disabled.  A full token is only used if User Account Control is disabled or if the user is the built-in Administrator account or a service account.

Type 2 is an elevated token with no privileges removed or groups disabled.  An elevated token is used when User Account Control is enabled and the user chooses to start the program using Run as administrator.  An elevated token is also used when an application is configured to always require administrative privilege or to always require maximum privilege, and the user is a member of the Administrators group.

Type 3 is a limited token with administrative privileges removed and administrative groups disabled.  The limited token is used when User Account Control is enabled, the application does not require administrative privilege, and the user does not choose to start the program using Run as administrator.","S-1-5-18","HOME-WIN7-1$","HOME","0x3e7","0x944","C:\Windows\System32\taskhost.exe","%%1936","0x1dc","4688","0",,"0","13312","0","-9214364837600034816","20146","Microsoft-Windows-Security-Auditing","54849625-5478-4994-a5ba-3e3b0328c30d","Security","52","home-win7-1.home.local",,"11/29/2016 5:06:47 PM",,,"security","","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Process Creation","Audit Success","System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty","home-win7-1","8f3f4f87-5aec-4072-bbd6-db6585200215","True"
"A new process has been created.

Subject:
	Security ID:		S-1-5-18
	Account Name:		HOME-WIN7-1$
	Account Domain:		HOME
	Logon ID:		0x3e7

Process Information:
	New Process ID:		0x19c
	New Process Name:	C:\Windows\System32\mobsync.exe
	Token Elevation Type:	TokenElevationTypeDefault (1)
	Creator Process ID:	0x260

Token Elevation Type indicates the type of token that was assigned to the new process in accordance with User Account Control policy.

Type 1 is a full token with no privileges removed or groups disabled.  A full token is only used if User Account Control is disabled or if the user is the built-in Administrator account or a service account.

Type 2 is an elevated token with no privileges removed or groups disabled.  An elevated token is used when User Account Control is enabled and the user chooses to start the program using Run as administrator.  An elevated token is also used when an application is configured to always require administrative privilege or to always require maximum privilege, and the user is a member of the Administrators group.

Type 3 is a limited token with administrative privileges removed and administrative groups disabled.  The limited token is used when User Account Control is enabled, the application does not require administrative privilege, and the user does not choose to start the program using Run as administrator.","S-1-5-18","HOME-WIN7-1$","HOME","0x3e7","0x19c","C:\Windows\System32\mobsync.exe","%%1936","0x260","4688","0",,"0","13312","0","-9214364837600034816","20145","Microsoft-Windows-Security-Auditing","54849625-5478-4994-a5ba-3e3b0328c30d","Security","52","home-win7-1.home.local",,"11/29/2016 5:03:45 PM",,,"security","","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Process Creation","Audit Success","System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty","home-win7-1","8f3f4f87-5aec-4072-bbd6-db6585200215","True"
"A new process has been created.

Subject:
	Security ID:		S-1-5-18
	Account Name:		HOME-WIN7-1$
	Account Domain:		HOME
	Logon ID:		0x3e7

Process Information:
	New Process ID:		0xfd4
	New Process Name:	C:\Windows\System32\SearchFilterHost.exe
	Token Elevation Type:	TokenElevationTypeDefault (1)
	Creator Process ID:	0xa98

Token Elevation Type indicates the type of token that was assigned to the new process in accordance with User Account Control policy.

Type 1 is a full token with no privileges removed or groups disabled.  A full token is only used if User Account Control is disabled or if the user is the built-in Administrator account or a service account.

Type 2 is an elevated token with no privileges removed or groups disabled.  An elevated token is used when User Account Control is enabled and the user chooses to start the program using Run as administrator.  An elevated token is also used when an application is configured to always require administrative privilege or to always require maximum privilege, and the user is a member of the Administrators group.

Type 3 is a limited token with administrative privileges removed and administrative groups disabled.  The limited token is used when User Account Control is enabled, the application does not require administrative privilege, and the user does not choose to start the program using Run as administrator.","S-1-5-18","HOME-WIN7-1$","HOME","0x3e7","0xfd4","C:\Windows\System32\SearchFilterHost.exe","%%1936","0xa98","4688","0",,"0","13312","0","-9214364837600034816","20144","Microsoft-Windows-Security-Auditing","54849625-5478-4994-a5ba-3e3b0328c30d","Security","52","home-win7-1.home.local",,"11/29/2016 4:46:07 PM",,,"security","","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Process Creation","Audit Success","System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty","home-win7-1","8f3f4f87-5aec-4072-bbd6-db6585200215","True"
"A new process has been created.

Subject:
	Security ID:		S-1-5-18
	Account Name:		HOME-WIN7-1$
	Account Domain:		HOME
	Logon ID:		0x3e7

Process Information:
	New Process ID:		0x85c
	New Process Name:	C:\Windows\System32\SearchProtocolHost.exe
	Token Elevation Type:	TokenElevationTypeDefault (1)
	Creator Process ID:	0xa98

Token Elevation Type indicates the type of token that was assigned to the new process in accordance with User Account Control policy.

Type 1 is a full token with no privileges removed or groups disabled.  A full token is only used if User Account Control is disabled or if the user is the built-in Administrator account or a service account.

Type 2 is an elevated token with no privileges removed or groups disabled.  An elevated token is used when User Account Control is enabled and the user chooses to start the program using Run as administrator.  An elevated token is also used when an application is configured to always require administrative privilege or to always require maximum privilege, and the user is a member of the Administrators group.

Type 3 is a limited token with administrative privileges removed and administrative groups disabled.  The limited token is used when User Account Control is enabled, the application does not require administrative privilege, and the user does not choose to start the program using Run as administrator.","S-1-5-18","HOME-WIN7-1$","HOME","0x3e7","0x85c","C:\Windows\System32\SearchProtocolHost.exe","%%1936","0xa98","4688","0",,"0","13312","0","-9214364837600034816","20143","Microsoft-Windows-Security-Auditing","54849625-5478-4994-a5ba-3e3b0328c30d","Security","52","home-win7-1.home.local",,"11/29/2016 4:46:07 PM",,,"security","","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Process Creation","Audit Success","System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty","home-win7-1","8f3f4f87-5aec-4072-bbd6-db6585200215","True"
"A new process has been created.

Subject:
	Security ID:		S-1-5-18
	Account Name:		HOME-WIN7-1$
	Account Domain:		HOME
	Logon ID:		0x3e7

Process Information:
	New Process ID:		0x67c
	New Process Name:	C:\Windows\System32\mobsync.exe
	Token Elevation Type:	TokenElevationTypeDefault (1)
	Creator Process ID:	0x260

Token Elevation Type indicates the type of token that was assigned to the new process in accordance with User Account Control policy.

Type 1 is a full token with no privileges removed or groups disabled.  A full token is only used if User Account Control is disabled or if the user is the built-in Administrator account or a service account.

Type 2 is an elevated token with no privileges removed or groups disabled.  An elevated token is used when User Account Control is enabled and the user chooses to start the program using Run as administrator.  An elevated token is also used when an application is configured to always require administrative privilege or to always require maximum privilege, and the user is a member of the Administrators group.

Type 3 is a limited token with administrative privileges removed and administrative groups disabled.  The limited token is used when User Account Control is enabled, the application does not require administrative privilege, and the user does not choose to start the program using Run as administrator.","S-1-5-18","HOME-WIN7-1$","HOME","0x3e7","0x67c","C:\Windows\System32\mobsync.exe","%%1936","0x260","4688","0",,"0","13312","0","-9214364837600034816","20142","Microsoft-Windows-Security-Auditing","54849625-5478-4994-a5ba-3e3b0328c30d","Security","52","home-win7-1.home.local",,"11/29/2016 4:32:50 PM",,,"security","","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Process Creation","Audit Success","System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty","home-win7-1","8f3f4f87-5aec-4072-bbd6-db6585200215","True"
"A new process has been created.

Subject:
	Security ID:		S-1-5-18
	Account Name:		HOME-WIN7-1$
	Account Domain:		HOME
	Logon ID:		0x3e7

Process Information:
	New Process ID:		0xf1c
	New Process Name:	C:\Windows\System32\taskhost.exe
	Token Elevation Type:	TokenElevationTypeDefault (1)
	Creator Process ID:	0x1dc

Token Elevation Type indicates the type of token that was assigned to the new process in accordance with User Account Control policy.

Type 1 is a full token with no privileges removed or groups disabled.  A full token is only used if User Account Control is disabled or if the user is the built-in Administrator account or a service account.

Type 2 is an elevated token with no privileges removed or groups disabled.  An elevated token is used when User Account Control is enabled and the user chooses to start the program using Run as administrator.  An elevated token is also used when an application is configured to always require administrative privilege or to always require maximum privilege, and the user is a member of the Administrators group.

Type 3 is a limited token with administrative privileges removed and administrative groups disabled.  The limited token is used when User Account Control is enabled, the application does not require administrative privilege, and the user does not choose to start the program using Run as administrator.","S-1-5-18","HOME-WIN7-1$","HOME","0x3e7","0xf1c","C:\Windows\System32\taskhost.exe","%%1936","0x1dc","4688","0",,"0","13312","0","-9214364837600034816","20141","Microsoft-Windows-Security-Auditing","54849625-5478-4994-a5ba-3e3b0328c30d","Security","44","home-win7-1.home.local",,"11/29/2016 4:06:37 PM",,,"security","","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Process Creation","Audit Success","System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty","home-win7-1","8f3f4f87-5aec-4072-bbd6-db6585200215","True"
"A new process has been created.

Subject:
	Security ID:		S-1-5-18
	Account Name:		HOME-WIN7-1$
	Account Domain:		HOME
	Logon ID:		0x3e7

Process Information:
	New Process ID:		0xc08
	New Process Name:	C:\Windows\System32\mobsync.exe
	Token Elevation Type:	TokenElevationTypeDefault (1)
	Creator Process ID:	0x260

Token Elevation Type indicates the type of token that was assigned to the new process in accordance with User Account Control policy.

Type 1 is a full token with no privileges removed or groups disabled.  A full token is only used if User Account Control is disabled or if the user is the built-in Administrator account or a service account.

Type 2 is an elevated token with no privileges removed or groups disabled.  An elevated token is used when User Account Control is enabled and the user chooses to start the program using Run as administrator.  An elevated token is also used when an application is configured to always require administrative privilege or to always require maximum privilege, and the user is a member of the Administrators group.

Type 3 is a limited token with administrative privileges removed and administrative groups disabled.  The limited token is used when User Account Control is enabled, the application does not require administrative privilege, and the user does not choose to start the program using Run as administrator.","S-1-5-18","HOME-WIN7-1$","HOME","0x3e7","0xc08","C:\Windows\System32\mobsync.exe","%%1936","0x260","4688","0",,"0","13312","0","-9214364837600034816","20140","Microsoft-Windows-Security-Auditing","54849625-5478-4994-a5ba-3e3b0328c30d","Security","52","home-win7-1.home.local",,"11/29/2016 4:01:16 PM",,,"security","","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Process Creation","Audit Success","System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty","home-win7-1","8f3f4f87-5aec-4072-bbd6-db6585200215","True"
"A new process has been created.

Subject:
	Security ID:		S-1-5-18
	Account Name:		HOME-WIN7-1$
	Account Domain:		HOME
	Logon ID:		0x3e7

Process Information:
	New Process ID:		0xcb8
	New Process Name:	C:\Windows\System32\mobsync.exe
	Token Elevation Type:	TokenElevationTypeDefault (1)
	Creator Process ID:	0x260

Token Elevation Type indicates the type of token that was assigned to the new process in accordance with User Account Control policy.

Type 1 is a full token with no privileges removed or groups disabled.  A full token is only used if User Account Control is disabled or if the user is the built-in Administrator account or a service account.

Type 2 is an elevated token with no privileges removed or groups disabled.  An elevated token is used when User Account Control is enabled and the user chooses to start the program using Run as administrator.  An elevated token is also used when an application is configured to always require administrative privilege or to always require maximum privilege, and the user is a member of the Administrators group.

Type 3 is a limited token with administrative privileges removed and administrative groups disabled.  The limited token is used when User Account Control is enabled, the application does not require administrative privilege, and the user does not choose to start the program using Run as administrator.","S-1-5-18","HOME-WIN7-1$","HOME","0x3e7","0xcb8","C:\Windows\System32\mobsync.exe","%%1936","0x260","4688","0",,"0","13312","0","-9214364837600034816","20139","Microsoft-Windows-Security-Auditing","54849625-5478-4994-a5ba-3e3b0328c30d","Security","48","home-win7-1.home.local",,"11/29/2016 3:30:23 PM",,,"security","","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Process Creation","Audit Success","System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty","home-win7-1","8f3f4f87-5aec-4072-bbd6-db6585200215","True"
"A new process has been created.

Subject:
	Security ID:		S-1-5-18
	Account Name:		HOME-WIN7-1$
	Account Domain:		HOME
	Logon ID:		0x3e7

Process Information:
	New Process ID:		0x6d8
	New Process Name:	C:\Windows\System32\taskhost.exe
	Token Elevation Type:	TokenElevationTypeDefault (1)
	Creator Process ID:	0x1dc

Token Elevation Type indicates the type of token that was assigned to the new process in accordance with User Account Control policy.

Type 1 is a full token with no privileges removed or groups disabled.  A full token is only used if User Account Control is disabled or if the user is the built-in Administrator account or a service account.

Type 2 is an elevated token with no privileges removed or groups disabled.  An elevated token is used when User Account Control is enabled and the user chooses to start the program using Run as administrator.  An elevated token is also used when an application is configured to always require administrative privilege or to always require maximum privilege, and the user is a member of the Administrators group.

Type 3 is a limited token with administrative privileges removed and administrative groups disabled.  The limited token is used when User Account Control is enabled, the application does not require administrative privilege, and the user does not choose to start the program using Run as administrator.","S-1-5-18","HOME-WIN7-1$","HOME","0x3e7","0x6d8","C:\Windows\System32\taskhost.exe","%%1936","0x1dc","4688","0",,"0","13312","0","-9214364837600034816","20138","Microsoft-Windows-Security-Auditing","54849625-5478-4994-a5ba-3e3b0328c30d","Security","52","home-win7-1.home.local",,"11/29/2016 3:10:18 PM",,,"security","","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Process Creation","Audit Success","System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty","home-win7-1","8f3f4f87-5aec-4072-bbd6-db6585200215","True"
"A new process has been created.

Subject:
	Security ID:		S-1-5-18
	Account Name:		HOME-WIN7-1$
	Account Domain:		HOME
	Logon ID:		0x3e7

Process Information:
	New Process ID:		0x768
	New Process Name:	C:\Windows\System32\mobsync.exe
	Token Elevation Type:	TokenElevationTypeDefault (1)
	Creator Process ID:	0x260

Token Elevation Type indicates the type of token that was assigned to the new process in accordance with User Account Control policy.

Type 1 is a full token with no privileges removed or groups disabled.  A full token is only used if User Account Control is disabled or if the user is the built-in Administrator account or a service account.

Type 2 is an elevated token with no privileges removed or groups disabled.  An elevated token is used when User Account Control is enabled and the user chooses to start the program using Run as administrator.  An elevated token is also used when an application is configured to always require administrative privilege or to always require maximum privilege, and the user is a member of the Administrators group.

Type 3 is a limited token with administrative privileges removed and administrative groups disabled.  The limited token is used when User Account Control is enabled, the application does not require administrative privilege, and the user does not choose to start the program using Run as administrator.","S-1-5-18","HOME-WIN7-1$","HOME","0x3e7","0x768","C:\Windows\System32\mobsync.exe","%%1936","0x260","4688","0",,"0","13312","0","-9214364837600034816","20137","Microsoft-Windows-Security-Auditing","54849625-5478-4994-a5ba-3e3b0328c30d","Security","52","home-win7-1.home.local",,"11/29/2016 2:59:48 PM",,,"security","","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Process Creation","Audit Success","System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty","home-win7-1","8f3f4f87-5aec-4072-bbd6-db6585200215","True"
"A new process has been created.

Subject:
	Security ID:		S-1-5-18
	Account Name:		HOME-WIN7-1$
	Account Domain:		HOME
	Logon ID:		0x3e7

Process Information:
	New Process ID:		0xd44
	New Process Name:	C:\Windows\System32\SearchFilterHost.exe
	Token Elevation Type:	TokenElevationTypeDefault (1)
	Creator Process ID:	0xa98

Token Elevation Type indicates the type of token that was assigned to the new process in accordance with User Account Control policy.

Type 1 is a full token with no privileges removed or groups disabled.  A full token is only used if User Account Control is disabled or if the user is the built-in Administrator account or a service account.

Type 2 is an elevated token with no privileges removed or groups disabled.  An elevated token is used when User Account Control is enabled and the user chooses to start the program using Run as administrator.  An elevated token is also used when an application is configured to always require administrative privilege or to always require maximum privilege, and the user is a member of the Administrators group.

Type 3 is a limited token with administrative privileges removed and administrative groups disabled.  The limited token is used when User Account Control is enabled, the application does not require administrative privilege, and the user does not choose to start the program using Run as administrator.","S-1-5-18","HOME-WIN7-1$","HOME","0x3e7","0xd44","C:\Windows\System32\SearchFilterHost.exe","%%1936","0xa98","4688","0",,"0","13312","0","-9214364837600034816","20136","Microsoft-Windows-Security-Auditing","54849625-5478-4994-a5ba-3e3b0328c30d","Security","44","home-win7-1.home.local",,"11/29/2016 2:55:03 PM",,,"security","","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Process Creation","Audit Success","System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty","home-win7-1","8f3f4f87-5aec-4072-bbd6-db6585200215","True"
"A new process has been created.

Subject:
	Security ID:		S-1-5-18
	Account Name:		HOME-WIN7-1$
	Account Domain:		HOME
	Logon ID:		0x3e7

Process Information:
	New Process ID:		0xa1c
	New Process Name:	C:\Windows\System32\SearchProtocolHost.exe
	Token Elevation Type:	TokenElevationTypeDefault (1)
	Creator Process ID:	0xa98

Token Elevation Type indicates the type of token that was assigned to the new process in accordance with User Account Control policy.

Type 1 is a full token with no privileges removed or groups disabled.  A full token is only used if User Account Control is disabled or if the user is the built-in Administrator account or a service account.

Type 2 is an elevated token with no privileges removed or groups disabled.  An elevated token is used when User Account Control is enabled and the user chooses to start the program using Run as administrator.  An elevated token is also used when an application is configured to always require administrative privilege or to always require maximum privilege, and the user is a member of the Administrators group.

Type 3 is a limited token with administrative privileges removed and administrative groups disabled.  The limited token is used when User Account Control is enabled, the application does not require administrative privilege, and the user does not choose to start the program using Run as administrator.","S-1-5-18","HOME-WIN7-1$","HOME","0x3e7","0xa1c","C:\Windows\System32\SearchProtocolHost.exe","%%1936","0xa98","4688","0",,"0","13312","0","-9214364837600034816","20135","Microsoft-Windows-Security-Auditing","54849625-5478-4994-a5ba-3e3b0328c30d","Security","44","home-win7-1.home.local",,"11/29/2016 2:55:03 PM",,,"security","","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Process Creation","Audit Success","System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty","home-win7-1","8f3f4f87-5aec-4072-bbd6-db6585200215","True"
"A new process has been created.

Subject:
	Security ID:		S-1-5-18
	Account Name:		HOME-WIN7-1$
	Account Domain:		HOME
	Logon ID:		0x3e7

Process Information:
	New Process ID:		0xf60
	New Process Name:	C:\Windows\System32\taskhost.exe
	Token Elevation Type:	TokenElevationTypeDefault (1)
	Creator Process ID:	0x1dc

Token Elevation Type indicates the type of token that was assigned to the new process in accordance with User Account Control policy.

Type 1 is a full token with no privileges removed or groups disabled.  A full token is only used if User Account Control is disabled or if the user is the built-in Administrator account or a service account.

Type 2 is an elevated token with no privileges removed or groups disabled.  An elevated token is used when User Account Control is enabled and the user chooses to start the program using Run as administrator.  An elevated token is also used when an application is configured to always require administrative privilege or to always require maximum privilege, and the user is a member of the Administrators group.

Type 3 is a limited token with administrative privileges removed and administrative groups disabled.  The limited token is used when User Account Control is enabled, the application does not require administrative privilege, and the user does not choose to start the program using Run as administrator.","S-1-5-18","HOME-WIN7-1$","HOME","0x3e7","0xf60","C:\Windows\System32\taskhost.exe","%%1936","0x1dc","4688","0",,"0","13312","0","-9214364837600034816","20127","Microsoft-Windows-Security-Auditing","54849625-5478-4994-a5ba-3e3b0328c30d","Security","44","home-win7-1.home.local",,"11/29/2016 2:47:10 PM",,,"security","","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Process Creation","Audit Success","System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty","home-win7-1","8f3f4f87-5aec-4072-bbd6-db6585200215","True"
"A new process has been created.

Subject:
	Security ID:		S-1-5-18
	Account Name:		HOME-WIN7-1$
	Account Domain:		HOME
	Logon ID:		0x3e7

Process Information:
	New Process ID:		0x258
	New Process Name:	C:\Windows\System32\mobsync.exe
	Token Elevation Type:	TokenElevationTypeDefault (1)
	Creator Process ID:	0x260

Token Elevation Type indicates the type of token that was assigned to the new process in accordance with User Account Control policy.

Type 1 is a full token with no privileges removed or groups disabled.  A full token is only used if User Account Control is disabled or if the user is the built-in Administrator account or a service account.

Type 2 is an elevated token with no privileges removed or groups disabled.  An elevated token is used when User Account Control is enabled and the user chooses to start the program using Run as administrator.  An elevated token is also used when an application is configured to always require administrative privilege or to always require maximum privilege, and the user is a member of the Administrators group.

Type 3 is a limited token with administrative privileges removed and administrative groups disabled.  The limited token is used when User Account Control is enabled, the application does not require administrative privilege, and the user does not choose to start the program using Run as administrator.","S-1-5-18","HOME-WIN7-1$","HOME","0x3e7","0x258","C:\Windows\System32\mobsync.exe","%%1936","0x260","4688","0",,"0","13312","0","-9214364837600034816","20122","Microsoft-Windows-Security-Auditing","54849625-5478-4994-a5ba-3e3b0328c30d","Security","48","home-win7-1.home.local",,"11/29/2016 2:28:00 PM",,,"security","","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Process Creation","Audit Success","System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty","home-win7-1","8f3f4f87-5aec-4072-bbd6-db6585200215","True"
"A new process has been created.

Subject:
	Security ID:		S-1-5-18
	Account Name:		HOME-WIN7-1$
	Account Domain:		HOME
	Logon ID:		0x3e7

Process Information:
	New Process ID:		0x8a0
	New Process Name:	C:\Windows\System32\taskhost.exe
	Token Elevation Type:	TokenElevationTypeDefault (1)
	Creator Process ID:	0x1dc

Token Elevation Type indicates the type of token that was assigned to the new process in accordance with User Account Control policy.

Type 1 is a full token with no privileges removed or groups disabled.  A full token is only used if User Account Control is disabled or if the user is the built-in Administrator account or a service account.

Type 2 is an elevated token with no privileges removed or groups disabled.  An elevated token is used when User Account Control is enabled and the user chooses to start the program using Run as administrator.  An elevated token is also used when an application is configured to always require administrative privilege or to always require maximum privilege, and the user is a member of the Administrators group.

Type 3 is a limited token with administrative privileges removed and administrative groups disabled.  The limited token is used when User Account Control is enabled, the application does not require administrative privilege, and the user does not choose to start the program using Run as administrator.","S-1-5-18","HOME-WIN7-1$","HOME","0x3e7","0x8a0","C:\Windows\System32\taskhost.exe","%%1936","0x1dc","4688","0",,"0","13312","0","-9214364837600034816","20121","Microsoft-Windows-Security-Auditing","54849625-5478-4994-a5ba-3e3b0328c30d","Security","52","home-win7-1.home.local",,"11/29/2016 2:10:34 PM",,,"security","","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Process Creation","Audit Success","System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty","home-win7-1","8f3f4f87-5aec-4072-bbd6-db6585200215","True"
